2.511804008483886719e+01,2.339852905273437500e+01,2.183123016357421875e+01,2.082891082763671875e+01,2.035239028930664062e+01,2.503797912597656250e+01,2.300193977355957031e+01,2.137356948852539062e+01,2.026102066040039062e+01,1.986775970458984375e+01,5.275238156318664551e-01
1.834280967712402344e+01,1.652938079833984375e+01,1.589595031738281250e+01,1.571226024627685547e+01,1.564179992675781250e+01,1.835116004943847656e+01,1.652478981018066406e+01,1.589268970489501953e+01,1.570804977416992188e+01,1.564570045471191406e+01,1.369792007608339190e-04
2.528850936889648438e+01,2.245469093322753906e+01,2.099081039428710938e+01,2.023164939880371094e+01,1.971492958068847656e+01,2.555401992797851562e+01,2.166003036499023438e+01,2.013405990600585938e+01,1.936871910095214844e+01,1.880315017700195312e+01,4.226383864879608154e-01
2.112075042724609375e+01,1.926103973388671875e+01,1.818004035949707031e+01,1.771394920349121094e+01,1.737535095214843750e+01,1.995014953613281250e+01,1.800680923461914062e+01,1.687199020385742188e+01,1.641607093811035156e+01,1.604210090637207031e+01,1.343341022729873657e-01
2.434575080871582031e+01,2.206843948364257812e+01,2.100008964538574219e+01,2.019862937927246094e+01,1.994104003906250000e+01,2.563743972778320312e+01,2.127662086486816406e+01,1.996194076538085938e+01,1.922056961059570312e+01,1.900209999084472656e+01,4.214630126953125000e-01
1.995327949523925781e+01,1.891926956176757812e+01,1.894902038574218750e+01,1.895141029357910156e+01,1.895594024658203125e+01,1.995233917236328125e+01,1.891684913635253906e+01,1.893626022338867188e+01,1.893457031250000000e+01,1.893004989624023438e+01,2.593263925518840551e-04
2.097780990600585938e+01,1.995512008666992188e+01,1.944770050048828125e+01,1.937825965881347656e+01,1.902804946899414062e+01,1.819142913818359375e+01,1.694392013549804688e+01,1.646431922912597656e+01,1.619054031372070312e+01,1.602617073059082031e+01,4.793474078178405762e-02
2.429249000549316406e+01,2.320310974121093750e+01,2.165398025512695312e+01,2.064938926696777344e+01,2.005965042114257812e+01,2.439049911499023438e+01,2.208643913269042969e+01,2.039949035644531250e+01,1.942622947692871094e+01,1.891564941406250000e+01,5.129634141921997070e-01
2.003446960449218750e+01,1.803343963623046875e+01,1.731948089599609375e+01,1.692155075073242188e+01,1.659020996093750000e+01,1.886618995666503906e+01,1.695844078063964844e+01,1.605779075622558594e+01,1.566205978393554688e+01,1.533288002014160156e+01,6.237018108367919922e-02
1.888219070434570312e+01,1.766407966613769531e+01,1.725857925415039062e+01,1.701370048522949219e+01,1.693198013305664062e+01,1.890596008300781250e+01,1.770219039916992188e+01,1.726460075378417969e+01,1.702832031250000000e+01,1.694475936889648438e+01,-3.619912022259086370e-04
